datetime,Date,SDGE,year,month,day,hour,weekday,season,holiday
2019-06-21 09:00:00,2019-06-21 09:00:00,2077.8037018657883,2019,6,21,9,Friday,summer,0
2019-06-21 10:00:00,2019-06-21 10:00:00,2190.6715455590456,2019,6,21,10,Friday,summer,0
2019-06-21 11:00:00,2019-06-21 11:00:00,2136.5042335769285,2019,6,21,11,Friday,summer,0
2019-06-21 12:00:00,2019-06-21 12:00:00,1928.284308765958,2019,6,21,12,Friday,summer,0
2019-06-21 13:00:00,2019-06-21 13:00:00,2105.2956528604755,2019,6,21,13,Friday,summer,0
2019-06-21 14:00:00,2019-06-21 14:00:00,1784.7663759786233,2019,6,21,14,Friday,summer,0
2019-06-21 15:00:00,2019-06-21 15:00:00,1741.7843266587215,2019,6,21,15,Friday,summer,0
2019-06-21 16:00:00,2019-06-21 16:00:00,1779.108666569504,2019,6,21,16,Friday,summer,0
2019-06-21 17:00:00,2019-06-21 17:00:00,1875.035461503034,2019,6,21,17,Friday,summer,0
2019-06-21 18:00:00,2019-06-21 18:00:00,1841.634838466215,2019,6,21,18,Friday,summer,0
2019-06-21 19:00:00,2019-06-21 19:00:00,2094.7123987228083,2019,6,21,19,Friday,summer,0
2019-06-21 20:00:00,2019-06-21 20:00:00,2125.557619123526,2019,6,21,20,Friday,summer,0
2019-06-21 21:00:00,2019-06-21 21:00:00,2146.544747798328,2019,6,21,21,Friday,summer,0
2019-06-21 22:00:00,2019-06-21 22:00:00,2160.083834333063,2019,6,21,22,Friday,summer,0
2019-06-21 23:00:00,2019-06-21 23:00:00,2021.530750167245,2019,6,21,23,Friday,summer,0
2019-06-22 00:00:00,2019-06-22 00:00:00,1588.2067983392155,2019,6,22,0,Saturday,summer,0
2019-06-22 01:00:00,2019-06-22 01:00:00,2099.691989257138,2019,6,22,1,Saturday,summer,0
2019-06-22 02:00:00,2019-06-22 02:00:00,2275.685278912681,2019,6,22,2,Saturday,summer,0
2019-06-22 03:00:00,2019-06-22 03:00:00,2417.8016992853263,2019,6,22,3,Saturday,summer,0
2019-06-22 04:00:00,2019-06-22 04:00:00,2448.7892300449635,2019,6,22,4,Saturday,summer,0
2019-06-22 05:00:00,2019-06-22 05:00:00,2325.1799359117094,2019,6,22,5,Saturday,summer,0
2019-06-22 06:00:00,2019-06-22 06:00:00,2210.327890591481,2019,6,22,6,Saturday,summer,0
2019-06-22 07:00:00,2019-06-22 07:00:00,2035.352781572,2019,6,22,7,Saturday,summer,0
2019-06-22 08:00:00,2019-06-22 08:00:00,1808.097769029612,2019,6,22,8,Saturday,summer,0
2019-06-22 09:00:00,2019-06-22 09:00:00,1666.355686405274,2019,6,22,9,Saturday,summer,0
2019-06-22 10:00:00,2019-06-22 10:00:00,1652.6130856022885,2019,6,22,10,Saturday,summer,0
2019-06-22 11:00:00,2019-06-22 11:00:00,1713.903288748138,2019,6,22,11,Saturday,summer,0
2019-06-22 12:00:00,2019-06-22 12:00:00,1961.0328855419211,2019,6,22,12,Saturday,summer,0
2019-06-22 13:00:00,2019-06-22 13:00:00,1929.894569353363,2019,6,22,13,Saturday,summer,0
2019-06-22 14:00:00,2019-06-22 14:00:00,1793.8026003729758,2019,6,22,14,Saturday,summer,0
2019-06-22 15:00:00,2019-06-22 15:00:00,1759.2005520719115,2019,6,22,15,Saturday,summer,0
2019-06-22 16:00:00,2019-06-22 16:00:00,1725.0377091226535,2019,6,22,16,Saturday,summer,0
2019-06-22 17:00:00,2019-06-22 17:00:00,1780.0850134790353,2019,6,22,17,Saturday,summer,0
2019-06-22 18:00:00,2019-06-22 18:00:00,1846.3946804213615,2019,6,22,18,Saturday,summer,0
2019-06-22 19:00:00,2019-06-22 19:00:00,1950.539650911634,2019,6,22,19,Saturday,summer,0
2019-06-22 20:00:00,2019-06-22 20:00:00,2010.214396247407,2019,6,22,20,Saturday,summer,0
2019-06-22 21:00:00,2019-06-22 21:00:00,2031.0483878175264,2019,6,22,21,Saturday,summer,0
2019-06-22 22:00:00,2019-06-22 22:00:00,2033.3423744962104,2019,6,22,22,Saturday,summer,0
2019-06-22 23:00:00,2019-06-22 23:00:00,1839.1709872500296,2019,6,22,23,Saturday,summer,0
2019-06-23 00:00:00,2019-06-23 00:00:00,1736.080066855454,2019,6,23,0,Sunday,summer,0
2019-06-23 01:00:00,2019-06-23 01:00:00,2075.0429404017636,2019,6,23,1,Sunday,summer,0
2019-06-23 02:00:00,2019-06-23 02:00:00,2261.78359156484,2019,6,23,2,Sunday,summer,0
2019-06-23 03:00:00,2019-06-23 03:00:00,2438.576220777245,2019,6,23,3,Sunday,summer,0
2019-06-23 04:00:00,2019-06-23 04:00:00,2493.8860513834634,2019,6,23,4,Sunday,summer,0
2019-06-23 05:00:00,2019-06-23 05:00:00,2404.8000989138645,2019,6,23,5,Sunday,summer,0
2019-06-23 06:00:00,2019-06-23 06:00:00,2334.4369782323047,2019,6,23,6,Sunday,summer,0
2019-06-23 07:00:00,2019-06-23 07:00:00,2206.3363727004794,2019,6,23,7,Sunday,summer,0
2019-06-23 08:00:00,2019-06-23 08:00:00,1867.6567614639152,2019,6,23,8,Sunday,summer,0
2019-06-23 09:00:00,2019-06-23 09:00:00,1627.1257741073498,2019,6,23,9,Sunday,summer,0
2019-06-23 10:00:00,2019-06-23 10:00:00,1999.3493300178784,2019,6,23,10,Sunday,summer,0
2019-06-23 11:00:00,2019-06-23 11:00:00,1637.012988820636,2019,6,23,11,Sunday,summer,0
2019-06-23 12:00:00,2019-06-23 12:00:00,1575.799346122485,2019,6,23,12,Sunday,summer,0
2019-06-23 13:00:00,2019-06-23 13:00:00,1823.2982200849108,2019,6,23,13,Sunday,summer,0
2019-06-23 14:00:00,2019-06-23 14:00:00,1791.756767486218,2019,6,23,14,Sunday,summer,0
2019-06-23 15:00:00,2019-06-23 15:00:00,1764.1309420946934,2019,6,23,15,Sunday,summer,0
2019-06-23 16:00:00,2019-06-23 16:00:00,1783.9752616927276,2019,6,23,16,Sunday,summer,0
2019-06-23 17:00:00,2019-06-23 17:00:00,1880.8893075740896,2019,6,23,17,Sunday,summer,0
2019-06-23 18:00:00,2019-06-23 18:00:00,1920.442745703765,2019,6,23,18,Sunday,summer,0
2019-06-23 19:00:00,2019-06-23 19:00:00,1982.170569235777,2019,6,23,19,Sunday,summer,0
2019-06-23 20:00:00,2019-06-23 20:00:00,1981.4436808296273,2019,6,23,20,Sunday,summer,0
2019-06-23 21:00:00,2019-06-23 21:00:00,2022.913606464044,2019,6,23,21,Sunday,summer,0
2019-06-23 22:00:00,2019-06-23 22:00:00,1860.1146640748111,2019,6,23,22,Sunday,summer,0
2019-06-23 23:00:00,2019-06-23 23:00:00,1807.8536188384176,2019,6,23,23,Sunday,summer,0
2019-06-24 00:00:00,2019-06-24 00:00:00,2131.4324533754534,2019,6,24,0,Monday,summer,0
2019-06-24 01:00:00,2019-06-24 01:00:00,2248.180532017112,2019,6,24,1,Monday,summer,0
2019-06-24 02:00:00,2019-06-24 02:00:00,2436.836714870303,2019,6,24,2,Monday,summer,0
2019-06-24 03:00:00,2019-06-24 03:00:00,2516.319852470374,2019,6,24,3,Monday,summer,0
2019-06-24 04:00:00,2019-06-24 04:00:00,2506.0830550621645,2019,6,24,4,Monday,summer,0
2019-06-24 05:00:00,2019-06-24 05:00:00,2612.5747878352367,2019,6,24,5,Monday,summer,0
2019-06-24 06:00:00,2019-06-24 06:00:00,2305.5507539482924,2019,6,24,6,Monday,summer,0
2019-06-24 07:00:00,2019-06-24 07:00:00,2116.0689639953152,2019,6,24,7,Monday,summer,0
2019-06-24 08:00:00,2019-06-24 08:00:00,2085.673180414349,2019,6,24,8,Monday,summer,0
2019-06-24 09:00:00,2019-06-24 09:00:00,2557.3424270751825,2019,6,24,9,Monday,summer,0
2019-06-24 10:00:00,2019-06-24 10:00:00,2127.1954788263006,2019,6,24,10,Monday,summer,0
2019-06-24 11:00:00,2019-06-24 11:00:00,2120.6964778952847,2019,6,24,11,Monday,summer,0
2019-06-24 12:00:00,2019-06-24 12:00:00,2171.7322536297856,2019,6,24,12,Monday,summer,0
2019-06-24 13:00:00,2019-06-24 13:00:00,1858.96419529314,2019,6,24,13,Monday,summer,0
2019-06-24 14:00:00,2019-06-24 14:00:00,1813.1243425391087,2019,6,24,14,Monday,summer,0
2019-06-24 15:00:00,2019-06-24 15:00:00,1839.578276754584,2019,6,24,15,Monday,summer,0
2019-06-24 16:00:00,2019-06-24 16:00:00,1830.5796894973048,2019,6,24,16,Monday,summer,0
2019-06-24 17:00:00,2019-06-24 17:00:00,1942.283694404645,2019,6,24,17,Monday,summer,0
2019-06-24 18:00:00,2019-06-24 18:00:00,1950.568948355588,2019,6,24,18,Monday,summer,0
2019-06-24 19:00:00,2019-06-24 19:00:00,2240.140184067423,2019,6,24,19,Monday,summer,0
2019-06-24 20:00:00,2019-06-24 20:00:00,2341.4916611120148,2019,6,24,20,Monday,summer,0
2019-06-24 21:00:00,2019-06-24 21:00:00,2373.6525796789892,2019,6,24,21,Monday,summer,0
2019-06-24 22:00:00,2019-06-24 22:00:00,2301.980024674875,2019,6,24,22,Monday,summer,0
2019-06-24 23:00:00,2019-06-24 23:00:00,2094.3074484806275,2019,6,24,23,Monday,summer,0
2019-06-25 00:00:00,2019-06-25 00:00:00,2181.32399443288,2019,6,25,0,Tuesday,summer,0
2019-06-25 01:00:00,2019-06-25 01:00:00,2038.2244098704468,2019,6,25,1,Tuesday,summer,0
2019-06-25 02:00:00,2019-06-25 02:00:00,2236.5540374660263,2019,6,25,2,Tuesday,summer,0
2019-06-25 03:00:00,2019-06-25 03:00:00,2424.2761460321335,2019,6,25,3,Tuesday,summer,0
2019-06-25 04:00:00,2019-06-25 04:00:00,2518.701599159395,2019,6,25,4,Tuesday,summer,0
2019-06-25 05:00:00,2019-06-25 05:00:00,2419.8289660481128,2019,6,25,5,Tuesday,summer,0
2019-06-25 06:00:00,2019-06-25 06:00:00,2348.608366362414,2019,6,25,6,Tuesday,summer,0
2019-06-25 07:00:00,2019-06-25 07:00:00,2333.3800644733706,2019,6,25,7,Tuesday,summer,0
2019-06-25 08:00:00,2019-06-25 08:00:00,2256.8157924539987,2019,6,25,8,Tuesday,summer,0
2019-06-25 09:00:00,2019-06-25 09:00:00,2246.1825725501526,2019,6,25,9,Tuesday,summer,0
2019-06-25 10:00:00,2019-06-25 10:00:00,2140.5397009637113,2019,6,25,10,Tuesday,summer,0
2019-06-25 11:00:00,2019-06-25 11:00:00,1993.6073452589003,2019,6,25,11,Tuesday,summer,0
2019-06-25 12:00:00,2019-06-25 12:00:00,2369.879907374327,2019,6,25,12,Tuesday,summer,0
2019-06-25 13:00:00,2019-06-25 13:00:00,2440.8243063253226,2019,6,25,13,Tuesday,summer,0
2019-06-25 14:00:00,2019-06-25 14:00:00,2447.9838519667005,2019,6,25,14,Tuesday,summer,0
2019-06-25 15:00:00,2019-06-25 15:00:00,2369.131943734369,2019,6,25,15,Tuesday,summer,0
2019-06-25 16:00:00,2019-06-25 16:00:00,2233.4173796431483,2019,6,25,16,Tuesday,summer,0
2019-06-25 17:00:00,2019-06-25 17:00:00,2081.7958617609397,2019,6,25,17,Tuesday,summer,0
2019-06-25 18:00:00,2019-06-25 18:00:00,1940.6643853149076,2019,6,25,18,Tuesday,summer,0
2019-06-25 19:00:00,2019-06-25 19:00:00,1831.9695190591997,2019,6,25,19,Tuesday,summer,0
2019-06-25 20:00:00,2019-06-25 20:00:00,1831.6640085986976,2019,6,25,20,Tuesday,summer,0
2019-06-25 21:00:00,2019-06-25 21:00:00,1865.442478858289,2019,6,25,21,Tuesday,summer,0
2019-06-25 22:00:00,2019-06-25 22:00:00,2192.9711859389727,2019,6,25,22,Tuesday,summer,0
2019-06-25 23:00:00,2019-06-25 23:00:00,1931.3223267664232,2019,6,25,23,Tuesday,summer,0
2019-06-26 00:00:00,2019-06-26 00:00:00,1870.8528017680496,2019,6,26,0,Wednesday,summer,0
2019-06-26 01:00:00,2019-06-26 01:00:00,1936.7751249175597,2019,6,26,1,Wednesday,summer,0
2019-06-26 02:00:00,2019-06-26 02:00:00,2065.6912688429193,2019,6,26,2,Wednesday,summer,0
2019-06-26 03:00:00,2019-06-26 03:00:00,2259.591456658571,2019,6,26,3,Wednesday,summer,0
2019-06-26 04:00:00,2019-06-26 04:00:00,2270.6332824442475,2019,6,26,4,Wednesday,summer,0
2019-06-26 05:00:00,2019-06-26 05:00:00,2454.5778165998267,2019,6,26,5,Wednesday,summer,0
2019-06-26 06:00:00,2019-06-26 06:00:00,2552.2581354655904,2019,6,26,6,Wednesday,summer,0
2019-06-26 07:00:00,2019-06-26 07:00:00,2483.021145403823,2019,6,26,7,Wednesday,summer,0
2019-06-26 08:00:00,2019-06-26 08:00:00,2078.0879658291274,2019,6,26,8,Wednesday,summer,0
2019-06-26 09:00:00,2019-06-26 09:00:00,2373.248906249824,2019,6,26,9,Wednesday,summer,0
2019-06-26 10:00:00,2019-06-26 10:00:00,1894.7115333532656,2019,6,26,10,Wednesday,summer,0
2019-06-26 11:00:00,2019-06-26 11:00:00,2167.5209855926087,2019,6,26,11,Wednesday,summer,0
2019-06-26 12:00:00,2019-06-26 12:00:00,2030.948856099759,2019,6,26,12,Wednesday,summer,0
2019-06-26 13:00:00,2019-06-26 13:00:00,1927.2749794158433,2019,6,26,13,Wednesday,summer,0
2019-06-26 14:00:00,2019-06-26 14:00:00,1928.1070549687909,2019,6,26,14,Wednesday,summer,0
2019-06-26 15:00:00,2019-06-26 15:00:00,1858.2274816555332,2019,6,26,15,Wednesday,summer,0
2019-06-26 16:00:00,2019-06-26 16:00:00,1791.4975829071132,2019,6,26,16,Wednesday,summer,0
2019-06-26 17:00:00,2019-06-26 17:00:00,1758.281700259664,2019,6,26,17,Wednesday,summer,0
2019-06-26 18:00:00,2019-06-26 18:00:00,2074.6264428683335,2019,6,26,18,Wednesday,summer,0
2019-06-26 19:00:00,2019-06-26 19:00:00,1944.966485709641,2019,6,26,19,Wednesday,summer,0
2019-06-26 20:00:00,2019-06-26 20:00:00,2200.0259560873824,2019,6,26,20,Wednesday,summer,0
2019-06-26 21:00:00,2019-06-26 21:00:00,2317.5471431595947,2019,6,26,21,Wednesday,summer,0
2019-06-26 22:00:00,2019-06-26 22:00:00,2294.568187010343,2019,6,26,22,Wednesday,summer,0
2019-06-26 23:00:00,2019-06-26 23:00:00,1795.0129663027244,2019,6,26,23,Wednesday,summer,0
2019-06-27 00:00:00,2019-06-27 00:00:00,2137.4156842807374,2019,6,27,0,Thursday,summer,0
2019-06-27 01:00:00,2019-06-27 01:00:00,2331.8120137062783,2019,6,27,1,Thursday,summer,0
2019-06-27 02:00:00,2019-06-27 02:00:00,2551.766822984702,2019,6,27,2,Thursday,summer,0
2019-06-27 03:00:00,2019-06-27 03:00:00,2604.092226023878,2019,6,27,3,Thursday,summer,0
2019-06-27 04:00:00,2019-06-27 04:00:00,2471.1086137980637,2019,6,27,4,Thursday,summer,0
2019-06-27 05:00:00,2019-06-27 05:00:00,2448.5573482149643,2019,6,27,5,Thursday,summer,0
2019-06-27 06:00:00,2019-06-27 06:00:00,2358.3169407892588,2019,6,27,6,Thursday,summer,0
2019-06-27 07:00:00,2019-06-27 07:00:00,2071.194637590498,2019,6,27,7,Thursday,summer,0
2019-06-27 08:00:00,2019-06-27 08:00:00,2011.0259537453376,2019,6,27,8,Thursday,summer,0
2019-06-27 09:00:00,2019-06-27 09:00:00,1948.8452742000231,2019,6,27,9,Thursday,summer,0
2019-06-27 10:00:00,2019-06-27 10:00:00,2173.3497570874397,2019,6,27,10,Thursday,summer,0
2019-06-27 11:00:00,2019-06-27 11:00:00,1954.141937079644,2019,6,27,11,Thursday,summer,0
2019-06-27 12:00:00,2019-06-27 12:00:00,1954.5065044233877,2019,6,27,12,Thursday,summer,0
2019-06-27 13:00:00,2019-06-27 13:00:00,1918.0388368595677,2019,6,27,13,Thursday,summer,0
2019-06-27 14:00:00,2019-06-27 14:00:00,1802.7319306683837,2019,6,27,14,Thursday,summer,0
2019-06-27 15:00:00,2019-06-27 15:00:00,1773.0782404522954,2019,6,27,15,Thursday,summer,0
2019-06-27 16:00:00,2019-06-27 16:00:00,1811.1563227873423,2019,6,27,16,Thursday,summer,0
2019-06-27 17:00:00,2019-06-27 17:00:00,1919.01902400728,2019,6,27,17,Thursday,summer,0
2019-06-27 18:00:00,2019-06-27 18:00:00,1885.973115713778,2019,6,27,18,Thursday,summer,0
2019-06-27 19:00:00,2019-06-27 19:00:00,2182.3601120881303,2019,6,27,19,Thursday,summer,0
2019-06-27 20:00:00,2019-06-27 20:00:00,2281.2444648590613,2019,6,27,20,Thursday,summer,0
2019-06-27 21:00:00,2019-06-27 21:00:00,2248.6332814479806,2019,6,27,21,Thursday,summer,0
2019-06-27 22:00:00,2019-06-27 22:00:00,2073.123011341216,2019,6,27,22,Thursday,summer,0
2019-06-27 23:00:00,2019-06-27 23:00:00,2085.719548045867,2019,6,27,23,Thursday,summer,0
2019-06-28 00:00:00,2019-06-28 00:00:00,2036.2854095125297,2019,6,28,0,Friday,summer,0
2019-06-28 01:00:00,2019-06-28 01:00:00,2126.4924838999964,2019,6,28,1,Friday,summer,0
2019-06-28 02:00:00,2019-06-28 02:00:00,2346.9026047342013,2019,6,28,2,Friday,summer,0
2019-06-28 03:00:00,2019-06-28 03:00:00,2513.7577116078824,2019,6,28,3,Friday,summer,0
2019-06-28 04:00:00,2019-06-28 04:00:00,2563.3139208590997,2019,6,28,4,Friday,summer,0
2019-06-28 05:00:00,2019-06-28 05:00:00,2494.973844586724,2019,6,28,5,Friday,summer,0
2019-06-28 06:00:00,2019-06-28 06:00:00,2472.09664537477,2019,6,28,6,Friday,summer,0
2019-06-28 07:00:00,2019-06-28 07:00:00,2398.166380041064,2019,6,28,7,Friday,summer,0
2019-06-28 08:00:00,2019-06-28 08:00:00,2283.2152634007275,2019,6,28,8,Friday,summer,0
2019-06-28 09:00:00,2019-06-28 09:00:00,2174.973634810485,2019,6,28,9,Friday,summer,0
2019-06-28 10:00:00,2019-06-28 10:00:00,1982.1386798525875,2019,6,28,10,Friday,summer,0
2019-06-28 11:00:00,2019-06-28 11:00:00,1821.8679717242449,2019,6,28,11,Friday,summer,0
2019-06-28 12:00:00,2019-06-28 12:00:00,1993.708869848282,2019,6,28,12,Friday,summer,0
2019-06-28 13:00:00,2019-06-28 13:00:00,2012.46712968116,2019,6,28,13,Friday,summer,0
2019-06-28 14:00:00,2019-06-28 14:00:00,2062.5984891289336,2019,6,28,14,Friday,summer,0
2019-06-28 15:00:00,2019-06-28 15:00:00,2181.108485420843,2019,6,28,15,Friday,summer,0
2019-06-28 16:00:00,2019-06-28 16:00:00,2160.862448229461,2019,6,28,16,Friday,summer,0
2019-06-28 17:00:00,2019-06-28 17:00:00,2067.929644049838,2019,6,28,17,Friday,summer,0
2019-06-28 18:00:00,2019-06-28 18:00:00,1934.2548745740723,2019,6,28,18,Friday,summer,0
2019-06-28 19:00:00,2019-06-28 19:00:00,2012.8048398559083,2019,6,28,19,Friday,summer,0
2019-06-28 20:00:00,2019-06-28 20:00:00,1787.7322617890318,2019,6,28,20,Friday,summer,0
2019-06-28 21:00:00,2019-06-28 21:00:00,1817.2422615206792,2019,6,28,21,Friday,summer,0
2019-06-28 22:00:00,2019-06-28 22:00:00,1993.1208254439975,2019,6,28,22,Friday,summer,0
2019-06-28 23:00:00,2019-06-28 23:00:00,1896.8575212164196,2019,6,28,23,Friday,summer,0
2019-06-29 00:00:00,2019-06-29 00:00:00,2215.1349898564877,2019,6,29,0,Saturday,summer,0
2019-06-29 01:00:00,2019-06-29 01:00:00,2215.291098745724,2019,6,29,1,Saturday,summer,0
2019-06-29 02:00:00,2019-06-29 02:00:00,2246.572348335879,2019,6,29,2,Saturday,summer,0
2019-06-29 03:00:00,2019-06-29 03:00:00,2310.8539343517027,2019,6,29,3,Saturday,summer,0
2019-06-29 04:00:00,2019-06-29 04:00:00,2413.868061134074,2019,6,29,4,Saturday,summer,0
2019-06-29 05:00:00,2019-06-29 05:00:00,2491.338198416529,2019,6,29,5,Saturday,summer,0
2019-06-29 06:00:00,2019-06-29 06:00:00,2451.9712986673994,2019,6,29,6,Saturday,summer,0
2019-06-29 07:00:00,2019-06-29 07:00:00,2134.780739292006,2019,6,29,7,Saturday,summer,0
2019-06-29 08:00:00,2019-06-29 08:00:00,2204.8846847183454,2019,6,29,8,Saturday,summer,0
2019-06-29 09:00:00,2019-06-29 09:00:00,2340.249827828715,2019,6,29,9,Saturday,summer,0
2019-06-29 10:00:00,2019-06-29 10:00:00,2228.8608496293427,2019,6,29,10,Saturday,summer,0
2019-06-29 11:00:00,2019-06-29 11:00:00,1850.9989972131743,2019,6,29,11,Saturday,summer,0
2019-06-29 12:00:00,2019-06-29 12:00:00,1909.994481720229,2019,6,29,12,Saturday,summer,0
2019-06-29 13:00:00,2019-06-29 13:00:00,2148.717332353832,2019,6,29,13,Saturday,summer,0
2019-06-29 14:00:00,2019-06-29 14:00:00,2002.727549045397,2019,6,29,14,Saturday,summer,0
2019-06-29 15:00:00,2019-06-29 15:00:00,1890.5121576274564,2019,6,29,15,Saturday,summer,0
2019-06-29 16:00:00,2019-06-29 16:00:00,1806.1835566322263,2019,6,29,16,Saturday,summer,0
2019-06-29 17:00:00,2019-06-29 17:00:00,1771.6105387224354,2019,6,29,17,Saturday,summer,0
2019-06-29 18:00:00,2019-06-29 18:00:00,1867.0632589022132,2019,6,29,18,Saturday,summer,0
2019-06-29 19:00:00,2019-06-29 19:00:00,1803.383513630075,2019,6,29,19,Saturday,summer,0
2019-06-29 20:00:00,2019-06-29 20:00:00,1812.6167260468728,2019,6,29,20,Saturday,summer,0
2019-06-29 21:00:00,2019-06-29 21:00:00,1898.1239349244545,2019,6,29,21,Saturday,summer,0
2019-06-29 22:00:00,2019-06-29 22:00:00,1765.9272214069988,2019,6,29,22,Saturday,summer,0
2019-06-29 23:00:00,2019-06-29 23:00:00,1853.382361653589,2019,6,29,23,Saturday,summer,0
2019-06-30 00:00:00,2019-06-30 00:00:00,2163.28037682202,2019,6,30,0,Sunday,summer,0
2019-06-30 01:00:00,2019-06-30 01:00:00,2623.906252006552,2019,6,30,1,Sunday,summer,0
2019-06-30 02:00:00,2019-06-30 02:00:00,2714.2872509721055,2019,6,30,2,Sunday,summer,0
2019-06-30 03:00:00,2019-06-30 03:00:00,2617.957362039224,2019,6,30,3,Sunday,summer,0
2019-06-30 04:00:00,2019-06-30 04:00:00,2462.719835989525,2019,6,30,4,Sunday,summer,0
2019-06-30 05:00:00,2019-06-30 05:00:00,2250.9079678191524,2019,6,30,5,Sunday,summer,0
2019-06-30 06:00:00,2019-06-30 06:00:00,2127.327041003011,2019,6,30,6,Sunday,summer,0
2019-06-30 07:00:00,2019-06-30 07:00:00,2045.1924205304929,2019,6,30,7,Sunday,summer,0
2019-06-30 08:00:00,2019-06-30 08:00:00,1981.968433221916,2019,6,30,8,Sunday,summer,0
2019-06-30 09:00:00,2019-06-30 09:00:00,1920.4516181685592,2019,6,30,9,Sunday,summer,0
2019-06-30 10:00:00,2019-06-30 10:00:00,2432.74461427767,2019,6,30,10,Sunday,summer,0
2019-06-30 11:00:00,2019-06-30 11:00:00,1834.160873937894,2019,6,30,11,Sunday,summer,0
2019-06-30 12:00:00,2019-06-30 12:00:00,1869.352563385803,2019,6,30,12,Sunday,summer,0
2019-06-30 13:00:00,2019-06-30 13:00:00,2003.7292869518417,2019,6,30,13,Sunday,summer,0
2019-06-30 14:00:00,2019-06-30 14:00:00,1890.402547762002,2019,6,30,14,Sunday,summer,0
2019-06-30 15:00:00,2019-06-30 15:00:00,1818.1227440173557,2019,6,30,15,Sunday,summer,0
2019-06-30 16:00:00,2019-06-30 16:00:00,1774.6501241892893,2019,6,30,16,Sunday,summer,0
2019-06-30 17:00:00,2019-06-30 17:00:00,2663.047710455954,2019,6,30,17,Sunday,summer,0
2019-06-30 18:00:00,2019-06-30 18:00:00,1785.8295545550834,2019,6,30,18,Sunday,summer,0
2019-06-30 19:00:00,2019-06-30 19:00:00,1798.748414510996,2019,6,30,19,Sunday,summer,0
2019-06-30 20:00:00,2019-06-30 20:00:00,1806.129105125772,2019,6,30,20,Sunday,summer,0
2019-06-30 21:00:00,2019-06-30 21:00:00,1830.05752972099,2019,6,30,21,Sunday,summer,0
2019-06-30 22:00:00,2019-06-30 22:00:00,1833.192088027685,2019,6,30,22,Sunday,summer,0
2019-06-30 23:00:00,2019-06-30 23:00:00,1771.139907515761,2019,6,30,23,Sunday,summer,0
2019-07-01 00:00:00,2019-07-01 00:00:00,2442.6839274759695,2019,7,1,0,Monday,summer,0
2019-07-01 01:00:00,2019-07-01 01:00:00,2682.719468168844,2019,7,1,1,Monday,summer,0
2019-07-01 02:00:00,2019-07-01 02:00:00,2814.7975250257477,2019,7,1,2,Monday,summer,0
2019-07-01 03:00:00,2019-07-01 03:00:00,2787.7146528102935,2019,7,1,3,Monday,summer,0
2019-07-01 04:00:00,2019-07-01 04:00:00,2833.4952058242584,2019,7,1,4,Monday,summer,0
2019-07-01 05:00:00,2019-07-01 05:00:00,2737.181650353458,2019,7,1,5,Monday,summer,0
2019-07-01 06:00:00,2019-07-01 06:00:00,2541.9434730776925,2019,7,1,6,Monday,summer,0
2019-07-01 07:00:00,2019-07-01 07:00:00,2422.8463175727893,2019,7,1,7,Monday,summer,0
2019-07-01 08:00:00,2019-07-01 08:00:00,2311.79772252627,2019,7,1,8,Monday,summer,0
2019-07-01 09:00:00,2019-07-01 09:00:00,2251.271414278846,2019,7,1,9,Monday,summer,0
2019-07-01 10:00:00,2019-07-01 10:00:00,2190.907663634666,2019,7,1,10,Monday,summer,0
2019-07-01 11:00:00,2019-07-01 11:00:00,2202.499833199951,2019,7,1,11,Monday,summer,0
2019-07-01 12:00:00,2019-07-01 12:00:00,2155.2064421459586,2019,7,1,12,Monday,summer,0
2019-07-01 13:00:00,2019-07-01 13:00:00,2164.11594965229,2019,7,1,13,Monday,summer,0
2019-07-01 14:00:00,2019-07-01 14:00:00,2153.0911888138835,2019,7,1,14,Monday,summer,0
2019-07-01 15:00:00,2019-07-01 15:00:00,1967.5190417266576,2019,7,1,15,Monday,summer,0
2019-07-01 16:00:00,2019-07-01 16:00:00,1842.53547318856,2019,7,1,16,Monday,summer,0
2019-07-01 17:00:00,2019-07-01 17:00:00,1839.881353821588,2019,7,1,17,Monday,summer,0
2019-07-01 18:00:00,2019-07-01 18:00:00,1873.455519797837,2019,7,1,18,Monday,summer,0
2019-07-01 19:00:00,2019-07-01 19:00:00,1968.7160055394745,2019,7,1,19,Monday,summer,0
2019-07-01 20:00:00,2019-07-01 20:00:00,2034.178654600338,2019,7,1,20,Monday,summer,0
2019-07-01 21:00:00,2019-07-01 21:00:00,2203.461836120929,2019,7,1,21,Monday,summer,0
2019-07-01 22:00:00,2019-07-01 22:00:00,2056.836332521753,2019,7,1,22,Monday,summer,0
2019-07-01 23:00:00,2019-07-01 23:00:00,2215.546818274033,2019,7,1,23,Monday,summer,0
2019-07-02 00:00:00,2019-07-02 00:00:00,2429.8856882034997,2019,7,2,0,Tuesday,summer,0
2019-07-02 01:00:00,2019-07-02 01:00:00,2192.2671283303407,2019,7,2,1,Tuesday,summer,0
2019-07-02 02:00:00,2019-07-02 02:00:00,2061.710320878879,2019,7,2,2,Tuesday,summer,0
2019-07-02 03:00:00,2019-07-02 03:00:00,1986.7044976365064,2019,7,2,3,Tuesday,summer,0
2019-07-02 04:00:00,2019-07-02 04:00:00,1908.3809871688356,2019,7,2,4,Tuesday,summer,0
2019-07-02 05:00:00,2019-07-02 05:00:00,1864.881759202559,2019,7,2,5,Tuesday,summer,0
