,PGE,SCE,SDGE,VEA,CAISO,datetime,year,month,day,hour
0,10543.794825828763,10829.111951956123,2372.4974105553847,95.32556298410863,23840.72975132438,2019-01-01 00:00:00,2019,1,1,0
1,11649.592014925522,11893.453736190006,2698.751136890299,99.88743330410743,26341.68432130993,2019-01-01 01:00:00,2019,1,1,1
2,11875.814142885738,11992.329483418998,2777.6721197891784,99.87984783594001,26745.695593929853,2019-01-01 02:00:00,2019,1,1,2
3,11997.283952257943,12030.146692306984,2799.193828539302,99.24339255624513,26925.86786566047,2019-01-01 03:00:00,2019,1,1,3
4,11688.500888996115,11692.302915145436,2761.8833215988643,98.85264557704782,26241.53977131746,2019-01-01 04:00:00,2019,1,1,4
5,10369.310835194852,10172.412898115466,2300.8700958119807,91.39236799956885,22933.986197121867,2019-01-01 05:00:00,2019,1,1,5
6,9279.317161940808,9244.84663546428,1955.8601201723427,82.67073045306311,20562.694648030498,2019-01-01 06:00:00,2019,1,1,6
7,8397.595310518933,8558.744443335538,1707.8676713747816,84.98264775618591,18749.19007298544,2019-01-01 07:00:00,2019,1,1,7
8,8372.632651590982,8555.98075847941,1663.9621099772833,88.19979213009951,18680.77531217778,2019-01-01 08:00:00,2019,1,1,8
9,8690.978624681351,8654.1616751496,1670.2209770938443,92.45579683679978,19107.81707376159,2019-01-01 09:00:00,2019,1,1,9
10,9072.773527476122,8800.270222097077,1736.0267636288122,97.11762456788551,19706.188137769896,2019-01-01 10:00:00,2019,1,1,10
11,8722.720370644061,8794.380930790525,1779.3828401776848,81.49083551778413,19377.974977130056,2019-01-01 11:00:00,2019,1,1,11
12,9649.062431295022,9227.556669161904,1937.7555344326531,107.41871738531678,20921.793352274897,2019-01-01 12:00:00,2019,1,1,12
13,9364.510774663579,8983.134709645212,1858.500053126142,101.23311573633352,20307.37865317127,2019-01-01 13:00:00,2019,1,1,13
14,9844.620265074935,9928.001619686576,2088.4537716980703,92.06999578631596,21953.145652245894,2019-01-01 14:00:00,2019,1,1,14
15,9507.691745122373,9604.449653834936,1998.915397058836,92.65987884082699,21203.716674856973,2019-01-01 15:00:00,2019,1,1,15
16,9251.837854979689,9340.780790047273,1934.0571722400675,93.59289619300893,20620.268713460035,2019-01-01 16:00:00,2019,1,1,16
17,9123.916880896,9183.897175429729,1891.8087510446417,97.05229880642116,20296.675106176794,2019-01-01 17:00:00,2019,1,1,17
18,11202.019714948183,11505.266942047021,2582.6934313156257,98.4411691883348,25388.421257499165,2019-01-01 18:00:00,2019,1,1,18
19,9359.480718773637,9351.648007043268,1969.9648790287324,107.14947986114463,20788.24308470678,2019-01-01 19:00:00,2019,1,1,19
20,9730.57316127206,9640.462774411279,2059.5791371279242,112.30940196145798,21542.924474772717,2019-01-01 20:00:00,2019,1,1,20
21,9875.750073600713,9498.532093438982,2040.643947209616,113.41117540427021,21528.337289653584,2019-01-01 21:00:00,2019,1,1,21
22,9156.274437385255,9170.727964374477,1898.7949151486018,101.4690586502611,20327.266375558596,2019-01-01 22:00:00,2019,1,1,22
23,9997.613924909461,10183.915084168133,2060.56125794699,73.8293332776672,22315.91960030225,2019-01-01 23:00:00,2019,1,1,23
24,11297.178478213036,11755.446384371797,2485.555484393764,97.42812386443696,25635.60847084303,2019-01-02 00:00:00,2019,1,2,0
25,12128.169094983368,12475.297838925959,2721.29094447837,99.37227628019865,27424.130154667895,2019-01-02 01:00:00,2019,1,2,1
26,12723.266568448671,12842.124056681047,2892.607242446865,100.37313261647185,28558.371000193052,2019-01-02 02:00:00,2019,1,2,2
27,12980.712304990677,12941.615393557813,2959.7894683949753,99.95285128079358,28982.070018224258,2019-01-02 03:00:00,2019,1,2,3
28,13098.592798662472,12928.351956693861,3012.9992868389127,96.95692273566263,29136.90096493091,2019-01-02 04:00:00,2019,1,2,4
29,12804.438167476397,12714.813968444438,2954.0918308751284,92.28372856123991,28565.6276953572,2019-01-02 05:00:00,2019,1,2,5
30,11578.59711319264,11456.23394874375,2566.5110041279054,80.66657147830698,25682.008637542604,2019-01-02 06:00:00,2019,1,2,6
31,10629.963314736327,10688.918104981796,2301.0330089478152,72.17904412452125,23692.09347279046,2019-01-02 07:00:00,2019,1,2,7
32,10147.272930780657,10328.584666040979,2137.8734065089593,71.08237938552011,22684.813382716115,2019-01-02 08:00:00,2019,1,2,8
33,10019.752975565232,10176.406650771958,2037.481751402084,80.59076367406935,22314.232141413344,2019-01-02 09:00:00,2019,1,2,9
34,9881.512621696409,10137.323085331089,2186.0334533035425,94.39995702176587,22299.269117352807,2019-01-02 10:00:00,2019,1,2,10
35,10693.994310419386,10677.146710689696,2148.2739676675656,96.44780161563168,23615.862790392282,2019-01-02 11:00:00,2019,1,2,11
36,9490.982990358203,9659.411734297768,2057.256185707499,95.17943790761521,21302.830348271083,2019-01-02 12:00:00,2019,1,2,12
37,9203.76754193531,9320.299562070097,1981.5566255458016,96.08831763731226,20601.712047188525,2019-01-02 13:00:00,2019,1,2,13
38,9084.249087605389,9177.961978418512,1909.782462239934,99.35124209822418,20271.34477036206,2019-01-02 14:00:00,2019,1,2,14
39,9140.816539592814,9213.854840324517,1924.0080407733578,104.48226478617809,20383.161685476865,2019-01-02 15:00:00,2019,1,2,15
40,9491.201368322389,9538.442793211909,2008.4707799655898,110.05809249196115,21148.173033991847,2019-01-02 16:00:00,2019,1,2,16
41,10271.594369726363,10402.285184755461,2055.564677952748,86.45472254686494,22815.898954981436,2019-01-02 17:00:00,2019,1,2,17
42,11160.748693157098,11120.843066611087,2464.7761192573316,128.01458803138158,24874.382467056897,2019-01-02 18:00:00,2019,1,2,18
43,11809.04746189293,11387.028204585491,2582.8192538217404,129.73646492585019,25908.63138522601,2019-01-02 19:00:00,2019,1,2,19
44,11701.812469934925,11253.985269937863,2525.3873367469882,119.54147388546676,25600.726550505246,2019-01-02 20:00:00,2019,1,2,20
45,11185.880844938254,10921.645868005708,2345.4749636778524,107.04778157412724,24560.04945819594,2019-01-02 21:00:00,2019,1,2,21
46,10170.745820724831,10244.744987113314,2213.7030197888034,119.51506365529585,22748.708891282247,2019-01-02 22:00:00,2019,1,2,22
47,10641.32191640478,10855.327038518373,2106.4434417625826,66.44664321920783,23669.539039904947,2019-01-02 23:00:00,2019,1,2,23
48,11135.707274038783,11611.723961639695,2462.308051353932,91.47641865638172,25301.21570568879,2019-01-03 00:00:00,2019,1,3,0
49,12014.951977152796,12279.01266661225,2681.4642689301654,92.81956177607603,27068.248474471286,2019-01-03 01:00:00,2019,1,3,1
50,12575.342761778144,12734.146199379129,2852.4001323295765,92.9090231346611,28254.79811662151,2019-01-03 02:00:00,2019,1,3,2
51,12894.260361730021,12907.406401185504,2918.427807594312,91.73599301665553,28811.830563526495,2019-01-03 03:00:00,2019,1,3,3
52,13021.419048226584,12957.624682271166,2964.897643860053,86.89220046505079,29030.833574822856,2019-01-03 04:00:00,2019,1,3,4
53,12822.220911050488,12735.691164232998,2901.7332699099816,82.98125100032786,28542.626596193797,2019-01-03 05:00:00,2019,1,3,5
54,11783.8523199767,11613.078684714785,2522.2308051848504,72.90197679494636,25992.063786671282,2019-01-03 06:00:00,2019,1,3,6
55,10959.31229645165,11044.82654824544,2256.4298413755455,66.45343998172395,24327.02212605436,2019-01-03 07:00:00,2019,1,3,7
56,10436.435263005407,10719.908175752242,2027.7504555825842,69.85159725971445,23253.94549159995,2019-01-03 08:00:00,2019,1,3,8
57,10279.888453744148,10729.12597774011,2031.6226517436814,75.13134721138535,23115.768430439326,2019-01-03 09:00:00,2019,1,3,9
58,9925.837812388072,10436.080564171245,2154.6071200316474,97.00341879001854,22613.528915380986,2019-01-03 10:00:00,2019,1,3,10
59,10534.026769976483,11007.332686171825,2270.2589471067517,96.62111297390676,23908.239516228965,2019-01-03 11:00:00,2019,1,3,11
60,10479.011415447683,10907.102093862457,2060.4036433514316,83.43716171784682,23529.954314379418,2019-01-03 12:00:00,2019,1,3,12
61,9552.710923779152,10048.235279861647,2064.6343408183625,98.45863864350129,21764.039183102665,2019-01-03 13:00:00,2019,1,3,13
62,9422.86776574449,9843.57180655732,2022.8004578580221,103.10268438784212,21392.342714547674,2019-01-03 14:00:00,2019,1,3,14
63,9740.023039204585,10111.124029360082,2117.6085865331443,111.95274162005866,22080.70839671787,2019-01-03 15:00:00,2019,1,3,15
64,9437.697624100603,9826.758004005596,2020.2216442649728,106.11903038302863,21390.796302754203,2019-01-03 16:00:00,2019,1,3,16
65,11461.522219170882,11759.752782046166,2532.536558507799,127.99546492024625,25881.80702464509,2019-01-03 17:00:00,2019,1,3,17
66,12111.448672640734,12132.349282463909,2636.420074652062,129.4762431085096,27009.694272865217,2019-01-03 18:00:00,2019,1,3,18
67,11945.236061950178,11936.86105439751,2549.3776335970697,117.87650555728773,26549.351255502042,2019-01-03 19:00:00,2019,1,3,19
68,11377.076740248054,11541.236459545531,2378.132585357697,103.49882328740496,25399.944608438687,2019-01-03 20:00:00,2019,1,3,20
69,10897.223566909357,11203.52987058404,2215.4790973928943,91.61024799036625,24407.842782876658,2019-01-03 21:00:00,2019,1,3,21
70,10419.015946255777,10824.112877352332,2276.4865644095703,121.00184548597453,23640.617233503654,2019-01-03 22:00:00,2019,1,3,22
71,11510.469029659185,11564.747437059068,2522.6693015047535,67.93262160630259,25665.818389829306,2019-01-03 23:00:00,2019,1,3,23
72,10277.297510770753,10744.023199617493,2153.3748825144594,62.512876741378825,23237.20846964408,2019-01-04 00:00:00,2019,1,4,0
73,10688.85018107344,10985.547377181943,2285.83824739647,62.33161382077699,24022.56741947263,2019-01-04 01:00:00,2019,1,4,1
74,12534.523210933205,12570.223016433256,2858.9537455114764,78.41110104598428,28042.111073923923,2019-01-04 02:00:00,2019,1,4,2
75,10145.4062497561,10722.011670575052,2067.5189995625037,65.80492904613696,23000.741848939793,2019-01-04 03:00:00,2019,1,4,3
76,12482.506798785384,12557.624184260281,2790.906317736921,84.02490840287145,27915.06220918546,2019-01-04 04:00:00,2019,1,4,4
77,12138.052191013214,12327.273524045953,2726.5753764164097,87.97337111297422,27279.874462588552,2019-01-04 05:00:00,2019,1,4,5
78,11655.210450975439,11919.895336539286,2584.4846804367317,88.70274039824297,26248.2932083497,2019-01-04 06:00:00,2019,1,4,6
79,10955.796795811479,11297.137785147623,2394.1889031123224,85.32532702536228,24732.448811096787,2019-01-04 07:00:00,2019,1,4,7
80,12723.97305481616,12696.786858789113,2854.872049827102,81.23793372250996,28356.869897154887,2019-01-04 08:00:00,2019,1,4,8
81,10227.851486439635,10703.711208169689,2063.5389931921877,70.49797113854561,23065.59965894006,2019-01-04 09:00:00,2019,1,4,9
82,9902.542556134582,10332.759844888667,2119.4025236727502,91.7253348577402,22446.430259553737,2019-01-04 10:00:00,2019,1,4,10
83,10998.445978945278,11157.968763899207,2218.9045894823057,87.97244229693638,24463.29177462373,2019-01-04 11:00:00,2019,1,4,11
84,10546.981029800085,10842.386653174828,2113.8918245688515,77.67348803617548,23580.93299557994,2019-01-04 12:00:00,2019,1,4,12
85,9536.257548897163,9967.813725306101,2045.6984709792337,93.89373811211793,21643.663483294615,2019-01-04 13:00:00,2019,1,4,13
86,9349.128097724384,9767.707303431109,2040.0564993084652,96.19431414344649,21253.086214607403,2019-01-04 14:00:00,2019,1,4,14
87,9347.500063674297,9753.081447514101,2033.4243631935715,99.7847077795695,21233.790582161542,2019-01-04 15:00:00,2019,1,4,15
88,9650.685079435152,10081.053904959133,2068.1898072364916,106.16877348333604,21906.097565114116,2019-01-04 16:00:00,2019,1,4,16
89,10368.049330249098,10835.39033858027,2254.4766133160456,91.06336203576373,23548.979644181174,2019-01-04 17:00:00,2019,1,4,17
90,11328.879207520584,11747.022555665002,2514.716434777501,123.4084942135891,25714.026692176674,2019-01-04 18:00:00,2019,1,4,18
91,11946.321844280015,12058.450823802654,2602.604823356732,124.97308061016591,26732.350572049563,2019-01-04 19:00:00,2019,1,4,19
92,11912.005420155492,11843.469476044658,2515.122899971685,112.86091122526724,26383.4587073971,2019-01-04 20:00:00,2019,1,4,20
93,11508.448290204133,11512.653357631121,2371.621142649335,100.57493044441307,25493.297720929004,2019-01-04 21:00:00,2019,1,4,21
94,10309.478935439036,10779.686581650716,2255.8566580960032,113.68429335738364,23458.706468543136,2019-01-04 22:00:00,2019,1,4,22
95,11397.185356656582,10923.82855341528,2388.9162746649617,84.2075420489073,24794.137726785735,2019-01-04 23:00:00,2019,1,4,23
96,10518.263025151238,10959.24752044044,2325.0807684424076,78.37972570704555,23880.971039741133,2019-01-05 00:00:00,2019,1,5,0
97,11203.41419503881,11520.909353262132,2514.7505958895727,82.51283899938814,25321.5869831899,2019-01-05 01:00:00,2019,1,5,1
98,11666.29302437878,11897.754680124137,2621.3596137278787,86.00221264229036,26271.40953087309,2019-01-05 02:00:00,2019,1,5,2
99,12038.001587947934,12145.86347337624,2727.3050020245732,87.40840912276565,26998.578472471512,2019-01-05 03:00:00,2019,1,5,3
100,12317.673418687677,12297.115834197493,2789.9239308941146,88.30517988936643,27493.01836366865,2019-01-05 04:00:00,2019,1,5,4
101,12286.178059274866,12281.375349053935,2822.6694685439134,90.94955988472978,27481.172436757446,2019-01-05 05:00:00,2019,1,5,5
102,11579.76854275622,11624.790565067335,2628.971828493773,89.31091726575286,25922.84185358308,2019-01-05 06:00:00,2019,1,5,6
103,11440.876698325927,11180.995858842925,2483.1447436922103,85.28372162012745,25190.301022481188,2019-01-05 07:00:00,2019,1,5,7
104,11433.310858683031,11019.940192246864,2444.978596016122,83.19450362250969,24981.424150568524,2019-01-05 08:00:00,2019,1,5,8
105,11412.6767590098,10975.326115861477,2412.06406555333,87.35962779674685,24887.426568221355,2019-01-05 09:00:00,2019,1,5,9
106,11462.197342307807,11087.936811049738,2421.2102017685997,91.0625073668902,25062.406862493037,2019-01-05 10:00:00,2019,1,5,10
107,11328.817301343477,11183.27661875723,2458.325679468256,97.67467236615158,25068.094271935115,2019-01-05 11:00:00,2019,1,5,11
108,10238.63564009675,10621.201506815218,2194.192819536193,85.07594008453346,23139.105906532695,2019-01-05 12:00:00,2019,1,5,12
109,9300.820839457889,9684.873151126736,1968.1384571926683,84.41025172622224,21038.242699503513,2019-01-05 13:00:00,2019,1,5,13
110,9413.04263678201,9502.976357417087,1901.8960530875281,86.54789454602691,20904.46294183265,2019-01-05 14:00:00,2019,1,5,14
111,9305.379851732361,9371.091058630724,1864.9958685521472,88.91012702539331,20630.376905940626,2019-01-05 15:00:00,2019,1,5,15
112,9337.498752631562,9433.262655721244,1880.6596478087663,92.97537058651683,20744.396426748088,2019-01-05 16:00:00,2019,1,5,16
113,9715.480441512407,10113.12135058853,2065.0665123884755,84.36545394208176,21978.033758431495,2019-01-05 17:00:00,2019,1,5,17
114,10097.197454222709,10185.300054540017,2074.0347057967424,104.48588547891953,22461.018100038385,2019-01-05 18:00:00,2019,1,5,18
115,10615.099266103378,10417.631853318318,2158.5050132388137,107.48160242813876,23298.71773508865,2019-01-05 19:00:00,2019,1,5,19
116,11184.585408228748,10764.98282066488,2286.707857278212,107.54548077473547,24343.821566946575,2019-01-05 20:00:00,2019,1,5,20
117,11496.698152515362,11081.505288658953,2454.92660971468,102.16321775368912,25135.293268642683,2019-01-05 21:00:00,2019,1,5,21
118,9610.714789982609,9713.638356156125,1950.689405950615,97.54309559647166,21372.58564768582,2019-01-05 22:00:00,2019,1,5,22
119,11956.812053491689,9077.023918533383,1836.288545815088,60.431704581041494,22930.556222421204,2019-01-05 23:00:00,2019,1,5,23
120,10858.532954046143,10505.229071043204,2244.673290218362,72.58767488473386,23681.02299019244,2019-01-06 00:00:00,2019,1,6,0
121,11361.019715856095,11165.708918197814,2433.121980877211,78.17186313825789,25038.022478069375,2019-01-06 01:00:00,2019,1,6,1
122,12011.745693682138,11654.697895381087,2584.6730560825536,80.81458898749393,26331.93123413327,2019-01-06 02:00:00,2019,1,6,2
123,12477.700847613985,11841.484193600192,2688.2886279597496,81.48945930509052,27088.963128479023,2019-01-06 03:00:00,2019,1,6,3
124,12814.001797394554,11885.688230665748,2699.1763329142054,80.8295547226491,27479.695915697153,2019-01-06 04:00:00,2019,1,6,4
125,12833.56004447983,11627.330966304693,2614.293352624575,79.38212270634986,27154.566486115447,2019-01-06 05:00:00,2019,1,6,5
126,12192.433219698118,10281.355758272062,2279.3360834205555,68.64731062435665,24821.772372015093,2019-01-06 06:00:00,2019,1,6,6
127,11902.240444400984,9508.787129516875,2031.1496313085593,61.656638581414896,23503.833843807835,2019-01-06 07:00:00,2019,1,6,7
128,11828.911286790206,8829.763673019297,1780.5392621466508,63.53171898195699,22502.745940938115,2019-01-06 08:00:00,2019,1,6,8
129,11592.178930632881,8808.476677775056,1832.04429365487,68.06877843019672,22300.768680493,2019-01-06 09:00:00,2019,1,6,9
130,9657.071018948323,9833.35955917413,2010.7137550366804,72.30646612022483,21573.45079927936,2019-01-06 10:00:00,2019,1,6,10
131,9942.75429850916,10335.194623871794,2138.094668615254,73.4959823720074,22489.539573368216,2019-01-06 11:00:00,2019,1,6,11
132,11316.892797617167,8893.195857142644,1837.8892033527477,73.20242180478643,22121.18027991735,2019-01-06 12:00:00,2019,1,6,12
133,9320.13835288127,9414.116129513664,1924.046788890543,72.06879620218578,20730.370067487667,2019-01-06 13:00:00,2019,1,6,13
134,9111.50817546905,9158.320946317986,1841.6052122652075,71.87926111367392,20183.313595165917,2019-01-06 14:00:00,2019,1,6,14
135,9039.743174562806,9047.36417523793,1816.2116389714358,73.6315524447003,19976.950541216873,2019-01-06 15:00:00,2019,1,6,15
136,9007.318111964969,9029.627437714244,1797.7904478140497,72.17171739973762,19906.907714893,2019-01-06 16:00:00,2019,1,6,16
137,9310.237973718784,9434.11660632451,1949.633704060493,82.62984326982729,20776.61812737361,2019-01-06 17:00:00,2019,1,6,17
138,9690.633216321961,9489.430375036663,1983.273285765708,85.42047759847195,21248.757354722802,2019-01-06 18:00:00,2019,1,6,18
139,10057.3563165566,9426.916231269199,1952.723408987658,86.86262045150933,21523.858577264968,2019-01-06 19:00:00,2019,1,6,19
140,10595.281368299946,9275.150060360382,1955.2901504216918,85.67656186932979,21911.398140951347,2019-01-06 20:00:00,2019,1,6,20
141,11024.58851975614,9151.568784814874,1906.8890362810582,81.09542350843034,22164.141764360505,2019-01-06 21:00:00,2019,1,6,21
142,8966.191647684747,9216.948783405518,1859.3341582432927,78.39699477590841,20120.871584109464,2019-01-06 22:00:00,2019,1,6,22
143,11747.417554316491,11711.197122877833,2455.7192899275997,68.5352122080069,25982.86917932993,2019-01-06 23:00:00,2019,1,6,23
144,10908.735960515505,11093.778075406548,2086.868158919015,60.59290346396723,24149.975098305036,2019-01-07 00:00:00,2019,1,7,0
145,11223.408887029038,11251.831095055155,2234.021099480525,62.06942808141733,24771.330509646134,2019-01-07 01:00:00,2019,1,7,1
146,12703.232539899018,12730.86554677567,2801.6912855896408,73.54173615666917,28309.331108421,2019-01-07 02:00:00,2019,1,7,2
147,10757.890314238328,11130.45469865287,1989.1853323629432,64.87674307613406,23942.407088330274,2019-01-07 03:00:00,2019,1,7,3
148,12538.257136550053,12702.028759968762,2779.5202793282165,76.43734066977936,28096.243516516806,2019-01-07 04:00:00,2019,1,7,4
149,12111.644050099021,12407.94760047391,2688.9856013153276,75.58680273385052,27284.16405462211,2019-01-07 05:00:00,2019,1,7,5
150,11410.394458735816,11792.178223805005,2515.3808374602577,72.74475891440635,25790.698278915486,2019-01-07 06:00:00,2019,1,7,6
151,10524.871617308727,11070.16316732037,2261.8012367757246,70.13259391985459,23926.968615324677,2019-01-07 07:00:00,2019,1,7,7
152,12806.417494006095,12838.25506189988,2835.0419622355025,74.61398989969376,28554.328508041173,2019-01-07 08:00:00,2019,1,7,8
153,10791.199305942402,11138.278757466314,1973.6046259813052,70.39949946864441,23973.482188858663,2019-01-07 09:00:00,2019,1,7,9
154,10108.510604618183,9832.216697414919,2080.887677230123,69.8579257595401,22091.472905022765,2019-01-07 10:00:00,2019,1,7,10
155,11266.565960285618,11400.172818948644,2008.619946793744,79.2727345832325,24754.63146061124,2019-01-07 11:00:00,2019,1,7,11
156,11000.29104420106,11221.532262340577,1981.9840845198644,73.28778937427127,24277.09518043577,2019-01-07 12:00:00,2019,1,7,12
157,9279.080719845742,9004.361832641636,1909.9567452547446,66.55000175995613,20259.94929950208,2019-01-07 13:00:00,2019,1,7,13
158,9284.246940533585,8868.235331675853,1928.491793604506,66.93337734544362,20147.907443159387,2019-01-07 14:00:00,2019,1,7,14
159,9288.450103063737,8879.184244966355,1884.7386178154534,66.94233653623759,20119.315302381783,2019-01-07 15:00:00,2019,1,7,15
160,9143.28744171869,9218.748792764442,1962.3886466331496,69.83172545815518,20394.256606574436,2019-01-07 16:00:00,2019,1,7,16
161,9504.438667431983,9339.401434733718,1977.5829853174805,68.18365243893925,20889.60673992212,2019-01-07 17:00:00,2019,1,7,17
162,10761.968812148045,11127.381867220713,2400.298308441021,83.44138971737654,24373.090377527154,2019-01-07 18:00:00,2019,1,7,18
163,11678.799120111069,11660.165512168656,2472.7088639001354,85.6155054976405,25897.2890016775,2019-01-07 19:00:00,2019,1,7,19
164,11688.54497798882,11671.797178181687,2376.165734078663,85.07296641284917,25821.580856662018,2019-01-07 20:00:00,2019,1,7,20
165,11502.532748989446,11617.121621723047,2206.7033370866366,82.86299010625844,25409.22069790539,2019-01-07 21:00:00,2019,1,7,21
166,9552.481186821742,9983.597127843963,2091.2027161271753,76.63577990550222,21703.916810698385,2019-01-07 22:00:00,2019,1,7,22
167,11404.32550798362,10861.549894614385,2080.468678723425,58.38020695051963,24404.724288271947,2019-01-07 23:00:00,2019,1,7,23
168,10597.41762031145,10874.076466137614,2218.041091576358,69.18296298206864,23758.718141007488,2019-01-08 00:00:00,2019,1,8,0
169,11485.332839528981,11595.051377444532,2429.045620140686,72.60180608212559,25582.031643196326,2019-01-08 01:00:00,2019,1,8,1
170,12094.432330653315,12046.984466667342,2589.8258344897285,75.66946418697243,26806.91209599736,2019-01-08 02:00:00,2019,1,8,2
171,12518.303450536061,12303.382114588896,2696.052450337769,77.00250363806576,27594.74051910079,2019-01-08 03:00:00,2019,1,8,3
172,12785.648264179077,12466.212285376465,2766.3523665493594,74.95715839178709,28093.170074496687,2019-01-08 04:00:00,2019,1,8,4
173,12688.953852585342,12418.525745611489,2748.49068246971,73.80786940616314,27929.778150072703,2019-01-08 05:00:00,2019,1,8,5
174,11951.487627461805,11395.092554287148,2442.5758888614355,67.41972990782725,25856.575800518218,2019-01-08 06:00:00,2019,1,8,6
175,11547.45014968091,11052.045845383596,2253.782630499467,60.19008083947816,24913.46870640345,2019-01-08 07:00:00,2019,1,8,7
176,11556.4206175862,10721.955375646448,1994.70547403164,60.51741890060685,24333.5988861649,2019-01-08 08:00:00,2019,1,8,8
177,11761.417185265153,10601.469560342444,1956.3019300949024,64.23280029464222,24383.42147599714,2019-01-08 09:00:00,2019,1,8,9
178,11876.646622946068,10689.985866552388,1971.724648223657,68.21353204610894,24606.570669768225,2019-01-08 10:00:00,2019,1,8,10
179,9250.303725369535,9827.790621449409,1992.7753556194782,68.27616293306866,21139.145865371487,2019-01-08 11:00:00,2019,1,8,11
180,9243.581995400327,9444.276654361092,1900.1780017537785,69.65865396630103,20657.6953054815,2019-01-08 12:00:00,2019,1,8,12
181,9014.646747682737,9234.540706594786,1853.7091800574995,71.90881537240797,20174.80544970743,2019-01-08 13:00:00,2019,1,8,13
182,8972.517200973407,9210.413359453214,1839.2219628183043,75.2831156662977,20097.43563891122,2019-01-08 14:00:00,2019,1,8,14
183,9244.929276628987,9515.10115369271,1920.7882913165777,81.02382840540209,20761.84255004368,2019-01-08 15:00:00,2019,1,8,15
184,9803.269777588153,10304.595238225282,2058.4922981575974,68.51327081088812,22234.87058478192,2019-01-08 16:00:00,2019,1,8,16
185,11108.3423284966,11275.548851624832,2345.11329316513,99.2807501586095,24828.28522344517,2019-01-08 17:00:00,2019,1,8,17
186,11649.936245107465,11619.892587303073,2425.227821223595,101.93956937624668,25796.996223010377,2019-01-08 18:00:00,2019,1,8,18
187,11808.846977734413,11468.197727347484,2346.6797476409665,93.9108203061531,25717.635273029016,2019-01-08 19:00:00,2019,1,8,19
188,12026.426708088773,11208.031878790649,2132.022742110766,83.73251327391115,25450.2138422641,2019-01-08 20:00:00,2019,1,8,20
189,11913.435405410184,10914.636216104167,2024.201525545993,75.0304642115349,24927.303611271876,2019-01-08 21:00:00,2019,1,8,21
190,9923.094941878659,10218.945710140884,2058.1711657046235,89.15847382089359,22289.37029154506,2019-01-08 22:00:00,2019,1,8,22
191,11214.37625936002,10884.528426649938,2119.726835013222,55.058819242164105,24273.690340265344,2019-01-08 23:00:00,2019,1,8,23
192,11321.73076165386,11062.890739835935,2290.838911872741,56.070666898795736,24731.531080261335,2019-01-09 00:00:00,2019,1,9,0
193,11573.548212765998,11415.152870270953,2425.8394503661875,60.91578210294001,25475.45631550608,2019-01-09 01:00:00,2019,1,9,1
194,12449.730651830881,12454.07877247321,2757.4676117864055,67.59043634963464,27728.86747244013,2019-01-09 02:00:00,2019,1,9,2
195,11974.781120913352,12094.716514426063,2613.001196217681,68.73721842896352,26751.23604998606,2019-01-09 03:00:00,2019,1,9,3
196,12366.767884022163,12390.59235993223,2723.311533968215,69.621720127717,27550.293498050327,2019-01-09 04:00:00,2019,1,9,4
197,11445.896293829928,11561.16975108114,2456.335892947015,67.79410071308456,25531.196038571165,2019-01-09 05:00:00,2019,1,9,5
198,10809.12475653653,10869.901068506899,2237.7586609242876,65.4848600718153,23982.269346039528,2019-01-09 06:00:00,2019,1,9,6
199,11231.338426126784,10734.074997807878,2014.8420923793533,56.41814397762953,24036.673660291643,2019-01-09 07:00:00,2019,1,9,7
200,12627.373237690308,12561.405938243142,2812.181372710282,68.61145778566676,28069.5720064294,2019-01-09 08:00:00,2019,1,9,8
201,11203.31640623812,10636.23932188844,1965.7574959713268,58.51261867779451,23863.825842775685,2019-01-09 09:00:00,2019,1,9,9
202,11200.329001017677,10663.556683123988,1944.6138472345062,61.8973797334969,23870.396911109667,2019-01-09 10:00:00,2019,1,9,10
203,11388.381208897572,10926.843362665706,2018.959797051285,68.9565740912884,24403.14094270585,2019-01-09 11:00:00,2019,1,9,11
204,9705.221014395811,9637.127017487805,1911.274601827746,66.83545040853642,21320.4580841199,2019-01-09 12:00:00,2019,1,9,12
205,9339.151524496116,9333.58891947315,1873.6279127562532,67.01044347565848,20613.378800201175,2019-01-09 13:00:00,2019,1,9,13
206,9133.71680537377,9129.607613444556,1822.9099564337694,68.84085110573496,20155.07522635783,2019-01-09 14:00:00,2019,1,9,14
207,9091.032754751195,9089.379226052108,1815.7785621835937,71.46077606466974,20067.651319051565,2019-01-09 15:00:00,2019,1,9,15
208,9338.487696116897,9390.176093177924,1884.7057554349592,78.3697122233122,20691.739256953093,2019-01-09 16:00:00,2019,1,9,16
209,9970.341014139205,10119.976973255914,2023.1590933163334,67.79810268815753,22181.27518339961,2019-01-09 17:00:00,2019,1,9,17
210,10803.634545042063,11270.43453331098,2329.7369549364657,97.41951478755972,24501.22554807707,2019-01-09 18:00:00,2019,1,9,18
211,11642.152531239866,11622.76846573825,2433.8304830209013,98.87012690050317,25797.62160689952,2019-01-09 19:00:00,2019,1,9,19
212,11605.67427767143,11475.696753133738,2318.60094772179,88.13603424173583,25488.10801276869,2019-01-09 20:00:00,2019,1,9,20
213,11545.08425864869,11163.380899873757,2149.4957643469206,76.67381190495274,24934.63473477432,2019-01-09 21:00:00,2019,1,9,21
214,9644.246099996612,10133.712017366202,2052.495646344313,86.8097782819169,21917.263541989043,2019-01-09 22:00:00,2019,1,9,22
215,10416.588130629898,10619.674962229641,1992.9934484679272,56.69912731991036,23085.955668647377,2019-01-09 23:00:00,2019,1,9,23
